id,text,encodedText,percentage,status,grantReference,grantCategory
DCE73056-5E3D-4976-B573-234E5FF4D633,Economic & Social History,Economic+%26+Social+History,0,Closed,ES/F01810X/1,Research Grant
F7EEE6CD-E283-4BAB-BA5E-70B4B0F1F1A6,Political Science,Political+Science,0,Closed,ES/F01810X/1,Research Grant
020361E1-B8CA-49FD-9149-27D31D21C7A3,Social Anthropology,Social+Anthropology,0,Closed,ES/F01810X/1,Research Grant
32A0976A-B577-4829-A940-9AB6B148F977,Area & Development Studies,Area+%26+Development+Studies,0,Closed,ES/F018142/1,Research Grant
F7EEE6CD-E283-4BAB-BA5E-70B4B0F1F1A6,Political Science,Political+Science,0,Closed,ES/F018142/1,Research Grant
32A0976A-B577-4829-A940-9AB6B148F977,Area & Development Studies,Area+%26+Development+Studies,0,Closed,ES/F018169/1,Research Grant
DCE73056-5E3D-4976-B573-234E5FF4D633,Economic & Social History,Economic+%26+Social+History,0,Closed,ES/F018169/1,Research Grant
F7EEE6CD-E283-4BAB-BA5E-70B4B0F1F1A6,Political Science,Political+Science,0,Closed,ES/F018169/1,Research Grant
020361E1-B8CA-49FD-9149-27D31D21C7A3,Social Anthropology,Social+Anthropology,0,Closed,ES/F018169/1,Research Grant
F7EEE6CD-E283-4BAB-BA5E-70B4B0F1F1A6,Political Science,Political+Science,0,Closed,ES/F018185/1,Research Grant
F7EEE6CD-E283-4BAB-BA5E-70B4B0F1F1A6,Political Science,Political+Science,0,Closed,ES/F018215/1,Research Grant
32A0976A-B577-4829-A940-9AB6B148F977,Area & Development Studies,Area+%26+Development+Studies,0,Closed,ES/F018258/1,Research Grant
E844174D-6A1C-4D2D-8F24-57698F7DA353,Environmental planning,Environmental+planning,0,Closed,ES/F018258/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,Human+Geography,0,Closed,ES/F018258/1,Research Grant
3FB490ED-1150-4B72-BB38-E3A211952C34,Science & Technology Studies,Science+%26+Technology+Studies,0,Closed,ES/F018258/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,Sociology,0,Closed,ES/F018258/1,Research Grant
28710E94-8B47-404A-BD40-7BCB8C709774,Linguistics (General),Linguistics+%28General%29,0,Closed,ES/F018304/1,Research Grant
F7EEE6CD-E283-4BAB-BA5E-70B4B0F1F1A6,Political Science,Political+Science,0,Closed,ES/F018304/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,Sociology,0,Closed,ES/F018304/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,Human+Geography,0,Closed,ES/F018371/1,Research Grant
F7EEE6CD-E283-4BAB-BA5E-70B4B0F1F1A6,Political Science,Political+Science,0,Closed,ES/F018371/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,Sociology,0,Closed,ES/F018371/1,Research Grant
808111E3-5E04-4CEF-B080-565A81EFD6D0,Demography,Demography,0,Closed,ES/F018428/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,Human+Geography,0,Closed,ES/F018428/1,Research Grant
F7EEE6CD-E283-4BAB-BA5E-70B4B0F1F1A6,Political Science,Political+Science,0,Closed,ES/F018428/1,Research Grant
020361E1-B8CA-49FD-9149-27D31D21C7A3,Social Anthropology,Social+Anthropology,0,Closed,ES/F018428/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,Social+Policy,0,Closed,ES/F018428/1,Research Grant
5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,Management & Business Studies,Management+%26+Business+Studies,0,Closed,ES/F018436/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F018436/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F018452/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,Social+Policy,0,Closed,ES/F018452/1,Research Grant
ACFABADE-E54A-4FC7-B9F5-259A19D97CDB,Social Work,Social+Work,0,Closed,ES/F018452/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,Sociology,0,Closed,ES/F018452/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,Education,0,Closed,ES/F018460/1,Research Grant
5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,Management & Business Studies,Management+%26+Business+Studies,0,Closed,ES/F018460/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F018460/1,Research Grant
FFA3A6C9-532B-4B83-B6F7-AAF3E63D34F0,"Social Stats., Comp. & Methods",Social+Stats.%2C+Comp.+%26+Methods,0,Closed,ES/F018460/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F018479/1,Fellowship
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,Social+Policy,0,Closed,ES/F018479/1,Fellowship
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,Sociology,0,Closed,ES/F018479/1,Fellowship
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,Human+Geography,0,Closed,ES/F018495/1,Research Grant
FFA3A6C9-532B-4B83-B6F7-AAF3E63D34F0,"Social Stats., Comp. & Methods",Social+Stats.%2C+Comp.+%26+Methods,0,Closed,ES/F018495/1,Research Grant
FFA3A6C9-532B-4B83-B6F7-AAF3E63D34F0,"Social Stats., Comp. & Methods",Social+Stats.%2C+Comp.+%26+Methods,0,Closed,ES/F018517/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,Education,0,Closed,ES/F018614/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F018614/1,Research Grant
ACFABADE-E54A-4FC7-B9F5-259A19D97CDB,Social Work,Social+Work,0,Closed,ES/F018614/1,Research Grant
5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,Management & Business Studies,Management+%26+Business+Studies,0,Closed,ES/F018711/1,Research Grant
5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,Management & Business Studies,Management+%26+Business+Studies,0,Closed,ES/F018738/1,Research Grant
3FB490ED-1150-4B72-BB38-E3A211952C34,Science & Technology Studies,Science+%26+Technology+Studies,0,Closed,ES/F018738/1,Research Grant
FFA3A6C9-532B-4B83-B6F7-AAF3E63D34F0,"Social Stats., Comp. & Methods",Social+Stats.%2C+Comp.+%26+Methods,0,Closed,ES/F018738/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,Education,0,Closed,ES/F018746/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F018746/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,Social+Policy,0,Closed,ES/F018746/1,Research Grant
FFA3A6C9-532B-4B83-B6F7-AAF3E63D34F0,"Social Stats., Comp. & Methods",Social+Stats.%2C+Comp.+%26+Methods,0,Closed,ES/F018746/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,Sociology,0,Closed,ES/F018746/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F018754/1,Research Grant
FFA3A6C9-532B-4B83-B6F7-AAF3E63D34F0,"Social Stats., Comp. & Methods",Social+Stats.%2C+Comp.+%26+Methods,0,Closed,ES/F018754/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,Economics,0,Closed,ES/F018762/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,Human+Geography,0,Closed,ES/F018762/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,Economics,0,Closed,ES/F018797/1,Research Grant
F7EEE6CD-E283-4BAB-BA5E-70B4B0F1F1A6,Political Science,Political+Science,0,Closed,ES/F018797/1,Research Grant
020361E1-B8CA-49FD-9149-27D31D21C7A3,Social Anthropology,Social+Anthropology,0,Closed,ES/F018800/1,Fellowship
64564C94-AC7F-4056-903D-0AED107A359E,Education,Education,0,Closed,ES/F018819/1,Research Grant
28710E94-8B47-404A-BD40-7BCB8C709774,Linguistics (General),Linguistics+%28General%29,0,Closed,ES/F018819/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F018819/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F018827/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,Education,0,Closed,ES/F018932/1,Fellowship
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F018932/1,Fellowship
FFA3A6C9-532B-4B83-B6F7-AAF3E63D34F0,"Social Stats., Comp. & Methods",Social+Stats.%2C+Comp.+%26+Methods,0,Closed,ES/F018932/1,Fellowship
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,Human+Geography,0,Closed,ES/F018959/1,Fellowship
3FB490ED-1150-4B72-BB38-E3A211952C34,Science & Technology Studies,Science+%26+Technology+Studies,0,Closed,ES/F018959/1,Fellowship
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,Sociology,0,Closed,ES/F018959/1,Fellowship
64564C94-AC7F-4056-903D-0AED107A359E,Education,Education,0,Closed,ES/F018975/1,Research Grant
020361E1-B8CA-49FD-9149-27D31D21C7A3,Social Anthropology,Social+Anthropology,0,Closed,ES/F018975/1,Research Grant
5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,Management & Business Studies,Management+%26+Business+Studies,0,Closed,ES/F018991/1,Fellowship
64564C94-AC7F-4056-903D-0AED107A359E,Education,Education,0,Closed,ES/F019009/1,Research Grant
28710E94-8B47-404A-BD40-7BCB8C709774,Linguistics (General),Linguistics+%28General%29,0,Closed,ES/F019009/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F019041/1,Fellowship
32A0976A-B577-4829-A940-9AB6B148F977,Area & Development Studies,Area+%26+Development+Studies,0,Closed,ES/F019076/1,Fellowship
F7EEE6CD-E283-4BAB-BA5E-70B4B0F1F1A6,Political Science,Political+Science,0,Closed,ES/F019076/1,Fellowship
B75590D5-E385-45F1-B6D0-CC3EDEFDE67D,Socio Legal Studies,Socio+Legal+Studies,0,Closed,ES/F019076/1,Fellowship
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,Sociology,0,Closed,ES/F019076/1,Fellowship
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,Economics,0,Closed,ES/F019092/1,Research Grant
32A0976A-B577-4829-A940-9AB6B148F977,Area & Development Studies,Area+%26+Development+Studies,0,Closed,ES/F019122/1,Fellowship
020361E1-B8CA-49FD-9149-27D31D21C7A3,Social Anthropology,Social+Anthropology,0,Closed,ES/F019122/1,Fellowship
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,Economics,0,Closed,ES/F019181/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,Social+Policy,0,Closed,ES/F019181/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F01936X/1,Fellowship
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F019467/1,Fellowship
F7EEE6CD-E283-4BAB-BA5E-70B4B0F1F1A6,Political Science,Political+Science,0,Closed,ES/F019491/1,Research Grant
F7EEE6CD-E283-4BAB-BA5E-70B4B0F1F1A6,Political Science,Political+Science,0,Closed,ES/F019556/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F019696/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,Social+Policy,0,Closed,ES/F019726/1,Research Grant
ACFABADE-E54A-4FC7-B9F5-259A19D97CDB,Social Work,Social+Work,0,Closed,ES/F019726/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,Human+Geography,0,Closed,ES/F019734/1,Research Grant
32A0976A-B577-4829-A940-9AB6B148F977,Area & Development Studies,Area+%26+Development+Studies,0,Closed,ES/F019777/1,Fellowship
020361E1-B8CA-49FD-9149-27D31D21C7A3,Social Anthropology,Social+Anthropology,0,Closed,ES/F019777/1,Fellowship
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,Economics,0,Closed,ES/F020090/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F020090/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,Economics,0,Closed,ES/F020619/1,Research Grant
5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,Management & Business Studies,Management+%26+Business+Studies,0,Closed,ES/F020619/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,Human+Geography,0,Closed,ES/F022832/1,Research Grant
3FB490ED-1150-4B72-BB38-E3A211952C34,Science & Technology Studies,Science+%26+Technology+Studies,0,Closed,ES/F022832/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F024274/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,Sociology,0,Closed,ES/F024274/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,Economics,0,Closed,ES/F024312/1,Fellowship
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F024398/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,Sociology,0,Closed,ES/F024738/1,Research Grant
F7EEE6CD-E283-4BAB-BA5E-70B4B0F1F1A6,Political Science,Political+Science,0,Closed,ES/F024894/1,Fellowship
32A0976A-B577-4829-A940-9AB6B148F977,Area & Development Studies,Area+%26+Development+Studies,0,Closed,ES/F024924/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,Economics,0,Closed,ES/F024924/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,Human+Geography,0,Closed,ES/F024924/1,Research Grant
5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,Management & Business Studies,Management+%26+Business+Studies,0,Closed,ES/F024924/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,Social+Policy,0,Closed,ES/F024924/1,Research Grant
E844174D-6A1C-4D2D-8F24-57698F7DA353,Environmental planning,Environmental+planning,0,Closed,ES/F024959/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,Human+Geography,0,Closed,ES/F024959/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F024967/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,Sociology,0,Closed,ES/F024967/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,Economics,0,Closed,ES/F024983/1,Research Grant
FFA3A6C9-532B-4B83-B6F7-AAF3E63D34F0,"Social Stats., Comp. & Methods",Social+Stats.%2C+Comp.+%26+Methods,0,Closed,ES/F024983/1,Research Grant
020361E1-B8CA-49FD-9149-27D31D21C7A3,Social Anthropology,Social+Anthropology,0,Closed,ES/F025041/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F025106/1,Research Grant
DCE73056-5E3D-4976-B573-234E5FF4D633,Economic & Social History,Economic+%26+Social+History,0,Closed,ES/F025122/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,Human+Geography,0,Closed,ES/F025122/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,Sociology,0,Closed,ES/F025122/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,Education,0,Closed,ES/F025149/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F025149/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,Sociology,0,Closed,ES/F025149/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F025165/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F025181/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,Sociology,0,Closed,ES/F025327/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,Education,0,Closed,ES/F025343/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F025343/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,Education,0,Closed,ES/F02536X/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,Education,0,Closed,ES/F025475/1,Research Grant
3FB490ED-1150-4B72-BB38-E3A211952C34,Science & Technology Studies,Science+%26+Technology+Studies,0,Closed,ES/F025475/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,Social+Policy,0,Closed,ES/F025475/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,Sociology,0,Closed,ES/F025475/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,Education,0,Closed,ES/F025483/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,Education,0,Closed,ES/F025505/1,Fellowship
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F025505/1,Fellowship
64564C94-AC7F-4056-903D-0AED107A359E,Education,Education,0,Closed,ES/F02553X/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F025556/1,Fellowship
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F025564/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F025637/1,Fellowship
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,Economics,0,Closed,ES/F025696/1,Research Grant
808111E3-5E04-4CEF-B080-565A81EFD6D0,Demography,Demography,0,Closed,ES/F025726/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,Human+Geography,0,Closed,ES/F025726/1,Research Grant
FFA3A6C9-532B-4B83-B6F7-AAF3E63D34F0,"Social Stats., Comp. & Methods",Social+Stats.%2C+Comp.+%26+Methods,0,Closed,ES/F025726/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F025831/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,Education,0,Closed,ES/F025858/1,Research Grant
32A0976A-B577-4829-A940-9AB6B148F977,Area & Development Studies,Area+%26+Development+Studies,0,Closed,ES/F025874/1,Fellowship
F7EEE6CD-E283-4BAB-BA5E-70B4B0F1F1A6,Political Science,Political+Science,0,Closed,ES/F025874/1,Fellowship
020361E1-B8CA-49FD-9149-27D31D21C7A3,Social Anthropology,Social+Anthropology,0,Closed,ES/F025874/1,Fellowship
28710E94-8B47-404A-BD40-7BCB8C709774,Linguistics (General),Linguistics+%28General%29,0,Closed,ES/F025939/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F025947/1,Research Grant
FFA3A6C9-532B-4B83-B6F7-AAF3E63D34F0,"Social Stats., Comp. & Methods",Social+Stats.%2C+Comp.+%26+Methods,0,Closed,ES/F025947/1,Research Grant
F7EEE6CD-E283-4BAB-BA5E-70B4B0F1F1A6,Political Science,Political+Science,0,Closed,ES/F025963/1,Fellowship
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,Social+Policy,0,Closed,ES/F025963/1,Fellowship
FFA3A6C9-532B-4B83-B6F7-AAF3E63D34F0,"Social Stats., Comp. & Methods",Social+Stats.%2C+Comp.+%26+Methods,0,Closed,ES/F025963/1,Fellowship
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,Sociology,0,Closed,ES/F025963/1,Fellowship
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F02598X/1,Research Grant
F7EEE6CD-E283-4BAB-BA5E-70B4B0F1F1A6,Political Science,Political+Science,0,Closed,ES/F026005/1,Research Grant
28710E94-8B47-404A-BD40-7BCB8C709774,Linguistics (General),Linguistics+%28General%29,0,Closed,ES/F026013/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F026013/1,Research Grant
32A0976A-B577-4829-A940-9AB6B148F977,Area & Development Studies,Area+%26+Development+Studies,0,Closed,ES/F026080/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,Social+Policy,0,Closed,ES/F026080/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,Human+Geography,0,Closed,ES/F026137/1,Fellowship
020361E1-B8CA-49FD-9149-27D31D21C7A3,Social Anthropology,Social+Anthropology,0,Closed,ES/F026137/1,Fellowship
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,Sociology,0,Closed,ES/F026137/1,Fellowship
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F026153/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,Economics,0,Closed,ES/F02620X/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,Education,0,Closed,ES/F02620X/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,Social+Policy,0,Closed,ES/F02620X/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F026242/1,Research Grant
32A0976A-B577-4829-A940-9AB6B148F977,Area & Development Studies,Area+%26+Development+Studies,0,Closed,ES/F026269/1,Research Grant
F7EEE6CD-E283-4BAB-BA5E-70B4B0F1F1A6,Political Science,Political+Science,0,Closed,ES/F026269/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,Education,0,Closed,ES/F02634X/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F026390/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,Economics,0,Closed,ES/F026439/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F02648X/1,Research Grant
32A0976A-B577-4829-A940-9AB6B148F977,Area & Development Studies,Area+%26+Development+Studies,0,Closed,ES/F026633/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,Economics,0,Closed,ES/F026633/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,Human+Geography,0,Closed,ES/F026633/1,Research Grant
020361E1-B8CA-49FD-9149-27D31D21C7A3,Social Anthropology,Social+Anthropology,0,Closed,ES/F026633/1,Research Grant
32A0976A-B577-4829-A940-9AB6B148F977,Area & Development Studies,Area+%26+Development+Studies,0,Closed,ES/F026641/1,Research Grant
020361E1-B8CA-49FD-9149-27D31D21C7A3,Social Anthropology,Social+Anthropology,0,Closed,ES/F026641/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,Education,0,Closed,ES/F026749/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,Social+Policy,0,Closed,ES/F026749/1,Research Grant
F7EEE6CD-E283-4BAB-BA5E-70B4B0F1F1A6,Political Science,Political+Science,0,Closed,ES/F02679X/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,Sociology,0,Closed,ES/F02679X/1,Research Grant
32A0976A-B577-4829-A940-9AB6B148F977,Area & Development Studies,Area+%26+Development+Studies,0,Closed,ES/F026900/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,Economics,0,Closed,ES/F026900/1,Research Grant
32A0976A-B577-4829-A940-9AB6B148F977,Area & Development Studies,Area+%26+Development+Studies,0,Closed,ES/F026943/1,Research Grant
5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,Management & Business Studies,Management+%26+Business+Studies,0,Closed,ES/F026943/1,Research Grant
020361E1-B8CA-49FD-9149-27D31D21C7A3,Social Anthropology,Social+Anthropology,0,Closed,ES/F026943/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F027001/1,Research Grant
020361E1-B8CA-49FD-9149-27D31D21C7A3,Social Anthropology,Social+Anthropology,0,Closed,ES/F027001/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,Social+Policy,0,Closed,ES/F027001/1,Research Grant
ACFABADE-E54A-4FC7-B9F5-259A19D97CDB,Social Work,Social+Work,0,Closed,ES/F027001/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,Sociology,0,Closed,ES/F027001/1,Research Grant
32A0976A-B577-4829-A940-9AB6B148F977,Area & Development Studies,Area+%26+Development+Studies,0,Closed,ES/F027028/1,Research Grant
020361E1-B8CA-49FD-9149-27D31D21C7A3,Social Anthropology,Social+Anthropology,0,Closed,ES/F027028/1,Research Grant
28710E94-8B47-404A-BD40-7BCB8C709774,Linguistics (General),Linguistics+%28General%29,0,Closed,ES/F027117/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/F027117/1,Research Grant
32A0976A-B577-4829-A940-9AB6B148F977,Area & Development Studies,Area+%26+Development+Studies,0,Closed,ES/F027141/1,Research Grant
F7EEE6CD-E283-4BAB-BA5E-70B4B0F1F1A6,Political Science,Political+Science,0,Closed,ES/F027141/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,Sociology,0,Closed,ES/F027141/1,Research Grant
808111E3-5E04-4CEF-B080-565A81EFD6D0,Demography,Demography,0,Closed,ES/F027206/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,Economics,0,Closed,ES/F027206/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,Human+Geography,0,Closed,ES/F027206/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,Social+Policy,0,Closed,ES/F027206/1,Research Grant
FFA3A6C9-532B-4B83-B6F7-AAF3E63D34F0,"Social Stats., Comp. & Methods",Social+Stats.%2C+Comp.+%26+Methods,0,Closed,ES/F027206/1,Research Grant
32A0976A-B577-4829-A940-9AB6B148F977,Area & Development Studies,Area+%26+Development+Studies,0,Closed,ES/F027303/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,Education,0,Closed,ES/F027303/1,Research Grant
FFA3A6C9-532B-4B83-B6F7-AAF3E63D34F0,"Social Stats., Comp. & Methods",Social+Stats.%2C+Comp.+%26+Methods,0,Closed,ES/F027303/1,Research Grant
32A0976A-B577-4829-A940-9AB6B148F977,Area & Development Studies,Area+%26+Development+Studies,0,Closed,ES/F027419/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,Economics,0,Closed,ES/F027419/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,Economics,0,Closed,ES/F027443/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,Education,0,Closed,ES/F02746X/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,Human+Geography,0,Closed,ES/F02746X/1,Research Grant
020361E1-B8CA-49FD-9149-27D31D21C7A3,Social Anthropology,Social+Anthropology,0,Closed,ES/F02746X/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,Social+Policy,0,Closed,ES/F02746X/1,Research Grant
